,Index,Original Name,Search Name,Name #,Match Status,Match Reason,Location,Family Size,Slavecount,url,town,county,state,geo_level
2154,2474,"['George Bard', 'Geroge Bard']",['George Bard'],1,Match,Full Match,"Manheim, Lancaster, Pennsylvania",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=George_Bard&name_x=1_1&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=1-0_1-1,Lancaster,Lancaster County,PA,town
2155,2474,"['George Bard', 'Geroge Bard']",['George Bard'],1,Match,Full Match,"Manheim, Lancaster, Pennsylvania",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Geroge_Bard&name_x=s_s&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=1-0_1-1,Lancaster,Lancaster County,PA,town
2156,2475,['Catherine Cox'],"[""['Catherine Cox']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Catherine_Cox&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2157,2476,['David Denny'],"[""['David Denny']""]",1,No Match,Too Many Potential Matches Found 2,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=David_Denny&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2158,2477,['Catherine Graff'],"[""['Catherine Graff']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Catherine_Graff&name_x=ps_ps&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=1-0_1-1,Lancaster,Lancaster County,PA,town
2159,2478,"['Sebastian Graff', 'Sabastian Graff']",['Sebastian Graff'],1,Match,Full Match,"Manheim, Lancaster, Pennsylvania", ,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Sabastian_Graff&name_x=s_s&residence=_pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2160,2478,"['Sebastian Graff', 'Sabastian Graff']",['Sebastian Graff'],1,Match,Full Match,"Manheim, Lancaster, Pennsylvania", ,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Sebastian_Graff&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2161,2479,['Andrew Lee'],['Andrew Lee'],1,Match,Full Match,"Dauphin, Pennsylvania",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=andrew_Lee&name_x=1_1&residence=_dauphin-pennsylvania-usa_822&residence_x=1-0_1-0,,Dauphin County,PA,county
2162,2480,['Samuel Rankin'],"[""['Samuel Rankin']""]",1,No Match,Too Many Potential Matches Found 2,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_Rankin&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2163,2481,['William Montgomery Sterrett'],"[""['William Montgomery Sterrett']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=William+Montgomery_Sterrett&name_x=ps_ps&residence=_allegheny-pennsylvania-usa_146&residence_x=1-0_1-0,,Allegheny County,PA,county
2164,2482,['Rebecca Weiss'],"[""['Rebecca Weiss']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Rebecca_Weiss&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2165,2483,['Ann Brown'],"[""['Ann Brown']""]",1,Match,Only Location Found, Chester,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ann_Brown&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2166,2484,['Israel Morris'],"[""['Israel Morris']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Israel_Morris&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2167,2485,"['Margaret Robnison', 'Margaret Robinson']",['Margaret Robinson'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Margaret_Robinson&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2168,2485,"['Margaret Robnison', 'Margaret Robinson']",['Margaret Robnison'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Margaret_Robnison&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2169,2486,['George Seitz'],"[""['George Seitz']""]",1,Match,Only Location Found, Philadelphia,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=George_Seitz&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2170,2487,['David Thomas'],"[""['David Thomas']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=David_Thomas&name_x=ps_ps&residence=_loudoun-virginia-usa_1815&residence_x=1-0_1-0,,Loudoun County,VA,county
2171,2488,['Ann Weaver'],"[""['Ann Weaver']""]",1,Match,Only Location Found, Philadelphia,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ann_Weaver&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-0,Philadelphia,Philadelphia County,PA,town
2172,2489,['Thomas Liston'],['Thomas Liston'],1,Match,Full Match,"Bedford, Pennsylvania",3,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Liston&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2173,2490,['James Craig'],"[""['James Craig']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=James_Craig&name_x=ps_ps&residence=_virginia-usa_49&residence_x=1-0_1-0,,,VA,state
2174,2491,['Arthur Erwin'],['Arthur Erwine'],1,Match,Full Match,"Bucks, Pennsylvania",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Arthur_Erwin&name_x=s_s&residence=_bucks-pennsylvania-usa_403&residence_x=1-0_1-0,,Bucks County,PA,county
2175,2492,['Elizabeth Smith'],"[""['Elizabeth Smith']""]",1,Match,Only Location Found, Philadelphia,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elizabeth_Smith&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2176,2493,['Ezekiel Howell'],"[""['Ezekiel Howell']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ezekiel_Howell&name_x=ps_ps&residence=_chester-pennsylvania-usa_583&residence_x=1-0_1-0,,Chester County,PA,county
2177,2494,['John Irwin'],"[""['John Irwin']""]",1,No Match,Too Many Potential Matches Found 7,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Irwin&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2178,2497,['John Butler'],['John (House Carp.) Butler'],1,Match,Full Match,"Water Street East Side, Philadelphia, Pennsylvania",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Butler&name_x=1_1&residence=_borden-philadelphia-pennsylvania-usa_2341&residence_x=1-0_1-0,Borden,Philadelphia County,PA,town
2179,2499,['Thomas Herron'],['Thomas Hevran'],1,Match,Full Match,"Fannet, Hamilton, Letterkenney, Montgomery, and Peters, Franklin, Pennsylvania",2,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Herron&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2180,2500,['Anne Jones'],"[""['Anne Jones']""]",1,No Match,Too Many Potential Matches Found 7,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Anne_Jones&name_x=ps_ps&residence=_chester-pennsylvania-usa_583&residence_x=1-0_1-0,,Chester County,PA,county
2181,2501,['Joshua Jones'],"[""['Joshua Jones']""]",1,No Match,Too Many Potential Matches Found 4,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Joshua_Jones&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2182,2502,"['George Leib of the N L', 'George Leib']",['George Leib'],1,Match,Full Match,"Northern Liberties, Philadelphia, Pennsylvania",13,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=George_Leib&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2183,2503,['John McCleland'],"[""['John Mccleland']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Mccleland&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2184,2504,['Peter Nagle'],['Peter Nagle'],1,Match,Full Match,"Reading, Berks, Pennsylvania",15,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Peter_Nagle&name_x=1_1&residence=_berks-pennsylvania-usa_295&residence_x=1-0_1-0,,Berks County,PA,county
2185,2505,"['Christian Ruth', 'Christina Ruth']",['Christian Ruth'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Christian_Ruth&name_x=ps_ps&residence=_berks-pennsylvania-usa_295&residence_x=1-0_1-0,,Berks County,PA,county
2186,2505,"['Christian Ruth', 'Christina Ruth']",['Christina Ruth'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Christina_Ruth&name_x=ps_ps&residence=_berks-pennsylvania-usa_295&residence_x=1-0_1-0,,Berks County,PA,county
2187,2506,"['Kenry Smith', 'Henry Smith']",['Henry Smith'],1,No Match,Too Many Potential Matches Found 7,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Henry_Smith&name_x=1_1&residence=_montgomery-pennsylvania-usa_2087&residence_x=1-0_1-0,,Montgomery County,PA,county
2188,2506,"['Kenry Smith', 'Henry Smith']",['Kenry Smith'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Kenry_Smith&name_x=ps_ps&residence=_montgomery-pennsylvania-usa_2087&residence_x=1-0_1-0,,Montgomery County,PA,county
2189,2508,['Joseph Crawford'],"[""['Joseph Crawford']""]",1,Match,Only Location Found, Philadelphia,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Joseph_Crawford&name_x=1_1&residence=_philadelphia-pennsylvania-usa_2341&residence_x=1-0_1-0,,Philadelphia County,PA,county
2190,2509,['Samuel Downey'],"[""['Samuel Downey']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_Downey&name_x=ps_ps&residence=_franklin-pennsylvania-usa_1073&residence_x=1-0_1-0,,Franklin County,PA,county
2191,2510,['Susanna Evans'],"[""['Susanna Evans']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Susanna_Evans&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2192,2512,"['Gabriel Hiester', 'Gabriel Heister']",['Gabriel Hiester'],1,Match,Full Match,"Bern, Berks, Pennsylvania",14,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Gabriel_Heister&name_x=s_s&residence=_berks-pennsylvania-usa_295&residence_x=1-0_1-0,Reading Berks,Berks County,PA,town
2193,2512,"['Gabriel Hiester', 'Gabriel Heister']",['Gabriel Hiester'],1,Match,Full Match,"Bern, Berks, Pennsylvania",14,1,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Gabriel_Hiester&name_x=1_1&residence=_reading berks-berks-pennsylvania-usa_295&residence_x=1-0_1-0,Reading Berks,Berks County,PA,town
2194,2513,['John Murray'],"[""['John Murray']""]",1,Match,Only Location Found, Pennsylvania,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Murray&name_x=s_s&residence=_dauphin-pennsylvania-usa_822&residence_x=1-0_1-0,,Dauphin County,PA,county
2195,2514,['Thomas Reber'],['Thos Reber'],1,Match,Full Match,"Bern, Berks, Pennsylvania",12,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Reber&name_x=s_s&residence=_pennsylvania-usa_41&residence_x=1-0_1-0,,,PA,state
2196,2515,"['Abraham Wilt', 'Abraham Witt']",['Abraham Wilt'],1,Match,Full Match,"Water Street East Side, Philadelphia, Pennsylvania",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abraham_Wilt&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2197,2515,"['Abraham Wilt', 'Abraham Witt']",['Abraham Witt'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abraham_Witt&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2198,2516,"['Derrick DeMott', 'Derrick De Mott', 'Derrick Demott']",['Derrick Demott'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Derrick_Demott&name_x=ps_ps&residence=_new+jersey-usa_33&residence_x=1-0_1-0,,,NJ,state
2199,2516,"['Derrick DeMott', 'Derrick De Mott', 'Derrick Demott']",['Derrick De Mott'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Derrick+De_Mott&name_x=ps_ps&residence=_new+jersey-usa_33&residence_x=1-0_1-0,,,NJ,state
2200,2518,"['Adam Gilchrist from Sa Caro', 'Adam Gilchrist']",['Adam Gilchrist From Sa Caro'],1,Match,Only Location Found, Pennsylvania,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Adam+Gilchrist+From+Sa_Caro&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=1-0_1-0,Charleston South Carolina,Charleston County,PA,town
2201,2518,"['Adam Gilchrist from Sa Caro', 'Adam Gilchrist']",['Adam Gilcrist'],1,Match,Full Match,"St Phillips and St Michaels, Charleston, South Carolina",7,2,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Adam_Gilchrist&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=1-0_1-1,Charleston South Carolina,Charleston County,PA,town
2202,2519,['Bernard Hubley'],['Bernard Hubley'],1,Match,Full Match,"Lancaster Borough, Lancaster, Pennsylvania",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Bernard_Hubley&name_x=1_1&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=1-0_1-0,Lancaster,Lancaster County,PA,town
2203,2520,"['Josiah Lockhart', 'Josiah Lockhart Treasury']",['Josiah Lockhart'],1,Match,Full Match,"Lancaster Borough, Lancaster, Pennsylvania",3,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Josiah_Lockhart&name_x=1_1&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=1-0_1-0,Lancaster,Lancaster County,PA,town
2204,2522,['Derrick De Mott and Cornelius Williamson'],"[""['Derrick De Mott Rnelius Williamson']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Derrick+De+Mott+Rnelius_Williamson&name_x=ps_ps&residence=_new+jersey-usa_33&residence_x=1-0_1-0,,,NJ,state
2205,2523,['Thomas Patton'],['Thomas (Gent.) Patton'],1,Match,Full Match,"Philadelphia City, Philadelphia, Pennsylvania",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Patton&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-0,Philadelphia,Philadelphia County,PA,town
2206,2524,['Hugh Alexander'],"[""['Hugh Alexander']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Hugh_Alexander&name_x=ps_ps&residence=_pittsburgh-allegheny-pennsylvania-usa_12524&residence_x=1-0_1-1,Pittsburgh,Allegheny County,PA,town
2207,2525,['William Applegate'],"[""['William Applegate']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=William_Applegate&name_x=ps_ps&residence=_new+jersey-usa_33&residence_x=1-0_1-0,,,NJ,state
2208,2526,"['Philip Gloninger', 'Phillip Gloninger']",['Philip Gloninger'],1,Match,Full Match,"Lancaster Borough, Lancaster, Pennsylvania",3,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Philip_Gloninger&name_x=1_1&residence=_lancaster-pennsylvania-usa_1680&residence_x=1-0_1-0,,Lancaster County,PA,county
2209,2526,"['Philip Gloninger', 'Phillip Gloninger']",['Philip Gloninger'],1,Match,Full Match,"Lancaster Borough, Lancaster, Pennsylvania",3,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Phillip_Gloninger&name_x=s_s&residence=_lancaster-pennsylvania-usa_1680&residence_x=1-0_1-0,,Lancaster County,PA,county
2210,2528,"['Abraham Pyott', 'Abarham Pyott']",['Abraham Pyott'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abraham_Pyott&name_x=ps_ps&residence=_pittsburgh-allegheny-pennsylvania-usa_12524&residence_x=1-0_1-1,Pittsburgh,Allegheny County,PA,town
2211,2528,"['Abraham Pyott', 'Abarham Pyott']",['Abarham Pyott'],1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abarham_Pyott&name_x=ps_ps&residence=_pittsburgh-allegheny-pennsylvania-usa_12524&residence_x=1-0_1-1,Pittsburgh,Allegheny County,PA,town
2212,2530,['John White'],"[""['John White']""]",1,Match,Only Location Found, Philadelphia,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_White&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2213,2531,['John D Alvey'],"[""['John D Alvey']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John+D_Alvey&name_x=ps_ps&residence=_new+brunswick-middlesex-new+jersey-usa_8402&residence_x=1-0_1-1,New Brunswick,Middlesex County,NJ,town
2214,2532,['John Dupuy'],"[""['John Dupuy']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Dupuy&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-1,Philadelphia,Philadelphia County,PA,town
2215,2533,['John Gartley'],['John (School Mastr) Gartley'],1,Match,Full Match,"Philadelphia City, Philadelphia, Pennsylvania",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Gartley&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=1-0_1-0,Philadelphia,Philadelphia County,PA,town
